Date,Adj Close,Close,High,Low,Open,Volume
2021-03-24,362.9255065917969,387.5199890136719,392.75,387.4700012207031,391.0,97588600
2021-03-25,364.9671630859375,389.70001220703125,390.54998779296875,383.8999938964844,385.9800109863281,116128600
2021-03-26,370.84869384765625,395.9800109863281,396.4100036621094,390.2900085449219,390.92999267578125,114409100
2021-03-29,370.6612854003906,395.7799987792969,396.75,392.80999755859375,394.3999938964844,108107600
2021-03-30,369.6779479980469,394.7300109863281,395.45001220703125,393.0199890136719,394.4200134277344,76262200
2021-03-31,371.1763610839844,396.3299865722656,398.0,395.30999755859375,395.3399963378906,112734200
2021-04-01,375.184814453125,400.6099853515625,400.6700134277344,398.17999267578125,398.3999938964844,99682900
2021-04-05,380.56982421875,406.3599853515625,406.94000244140625,403.3800048828125,403.4599914550781,91684800
2021-04-06,380.3450622558594,406.1199951171875,407.239990234375,405.3999938964844,405.760009765625,62021000
2021-04-07,380.7851867675781,406.5899963378906,406.9599914550781,405.45001220703125,405.94000244140625,55836300
2021-04-08,382.5927429199219,408.5199890136719,408.5799865722656,406.92999267578125,407.92999267578125,57863100
2021-04-09,385.3742370605469,411.489990234375,411.6700134277344,408.260009765625,408.3900146484375,61104600
2021-04-12,385.5147399902344,411.6400146484375,411.92999267578125,410.20001220703125,410.8500061035156,56704900
2021-04-13,386.6573181152344,412.8599853515625,413.5299987792969,411.1199951171875,411.5299987792969,56551000
2021-04-14,385.3368225097656,411.45001220703125,413.9599914550781,410.8699951171875,412.8299865722656,61659900
2021-04-15,389.47625732421875,415.8699951171875,416.1600036621094,413.69000244140625,413.739990234375,60229800
2021-04-16,390.7780456542969,417.260009765625,417.9100036621094,415.7300109863281,417.25,82037300
2021-04-19,388.8580627441406,415.2099914550781,416.739990234375,413.7900085449219,416.260009765625,78498500
2021-04-20,386.0110778808594,412.1700134277344,415.0899963378906,410.5899963378906,413.9100036621094,81851800
2021-04-21,389.66357421875,416.07000732421875,416.2900085449219,411.3599853515625,411.510009765625,66793000
2021-04-22,386.10479736328125,412.2699890136719,416.7799987792969,411.1300048828125,415.8900146484375,97582800
2021-04-23,390.2911071777344,416.739990234375,418.25,412.7900085449219,412.8699951171875,73209200
2021-04-26,391.1058044433594,417.6099853515625,418.2200012207031,416.80999755859375,417.44000244140625,52182400
2021-04-27,391.021484375,417.5199890136719,418.1400146484375,416.29998779296875,417.92999267578125,51303100
2021-04-28,390.9091491699219,417.3999938964844,419.010009765625,416.8999938964844,417.80999755859375,51238900
2021-04-29,393.40032958984375,420.05999755859375,420.7200012207031,416.44000244140625,420.32000732421875,78544300
2021-04-30,390.8155517578125,417.29998779296875,418.5400085449219,416.3399963378906,417.6300048828125,85527000
2021-05-03,391.6584777832031,418.20001220703125,419.8399963378906,417.6700134277344,419.42999267578125,68128300
2021-05-04,389.24212646484375,415.6199951171875,416.6000061035156,411.6700134277344,416.07000732421875,101591200
2021-05-05,389.36383056640625,415.75,417.6300048828125,415.1499938964844,417.3800048828125,60162200
2021-05-06,392.47314453125,419.07000732421875,419.2099914550781,413.67999267578125,415.8299865722656,74321400
2021-05-07,395.3296203613281,422.1199951171875,422.82000732421875,419.1600036621094,419.8900146484375,67733800
2021-05-10,391.4149475097656,417.94000244140625,422.739990234375,417.80999755859375,422.5,81852400
2021-05-11,387.9216003417969,414.2099914550781,415.2699890136719,410.05999755859375,413.1000061035156,116888000
2021-05-12,379.6800842285156,405.4100036621094,412.5899963378906,404.0,411.2300109863281,134811000
2021-05-13,384.2409362792969,410.2799987792969,412.3500061035156,407.0199890136719,407.07000732421875,106394000
2021-05-14,390.1412048339844,416.5799865722656,417.489990234375,413.17999267578125,413.2099914550781,82201600
2021-05-17,389.1484680175781,415.5199890136719,416.3900146484375,413.3599853515625,415.3900146484375,65129200
2021-05-18,385.7956848144531,411.94000244140625,416.05999755859375,411.7699890136719,415.79998779296875,59810200
2021-05-19,384.7842102050781,410.8599853515625,411.04998779296875,405.3299865722656,406.9200134277344,106467100
2021-05-20,388.9236755371094,415.2799987792969,416.6300048828125,411.6700134277344,411.79998779296875,78022200
2021-05-21,388.60528564453125,414.94000244140625,418.20001220703125,414.45001220703125,416.8699951171875,76578700
2021-05-24,392.56683349609375,419.1700134277344,420.32000732421875,417.0799865722656,417.3399963378906,51376700
2021-05-25,391.6958923339844,418.239990234375,420.7099914550781,417.6199951171875,420.3299865722656,57451400
2021-05-26,392.47314453125,419.07000732421875,419.6099853515625,417.760009765625,418.8699951171875,43088600
2021-05-27,392.6791687011719,419.2900085449219,420.7200012207031,418.989990234375,420.1700134277344,56707700
2021-05-28,393.3816223144531,420.0400085449219,421.25,419.7900085449219,420.9700012207031,58520200
2021-06-01,393.0351257324219,419.6700134277344,422.7200012207031,419.20001220703125,422.57000732421875,54216600
2021-06-02,393.65313720703125,420.3299865722656,421.2300109863281,419.2900085449219,420.3699951171875,49097100
2021-06-03,392.19219970703125,418.7699890136719,419.989990234375,416.2799987792969,417.8500061035156,58138800
2021-06-04,395.7791442871094,422.6000061035156,422.9200134277344,418.8399963378906,420.75,55938800
2021-06-07,395.39520263671875,422.19000244140625,422.7799987792969,421.19000244140625,422.5899963378906,51555000
2021-06-08,395.4794616699219,422.2799987792969,423.2099914550781,420.32000732421875,423.1099853515625,47134300
2021-06-09,394.88946533203125,421.6499938964844,423.260009765625,421.4100036621094,423.17999267578125,48436300
2021-06-10,396.7250061035156,423.6099853515625,424.6300048828125,421.54998779296875,422.9599914550781,51020100
2021-06-11,397.3806457519531,424.30999755859375,424.42999267578125,422.82000732421875,424.20001220703125,45570800
2021-06-14,398.2702941894531,425.260009765625,425.3699951171875,423.1000061035156,424.42999267578125,42358500
2021-06-15,397.5398254394531,424.4800109863281,425.4599914550781,423.5400085449219,425.4200134277344,51508500
2021-06-16,395.3201904296875,422.1099853515625,424.8699951171875,419.9200134277344,424.6300048828125,80386100
2021-06-17,395.1890869140625,421.9700012207031,423.0199890136719,419.32000732421875,421.6700134277344,90949700
2021-06-18,389.8578796386719,414.9200134277344,417.8299865722656,414.70001220703125,417.0899963378906,118676300
2021-06-21,395.4390563964844,420.8599853515625,421.05999755859375,415.92999267578125,416.79998779296875,72822000
2021-06-22,397.5531005859375,423.1099853515625,424.0,420.0799865722656,420.8500061035156,57700300
2021-06-23,397.073974609375,422.6000061035156,424.04998779296875,422.510009765625,423.19000244140625,49445400
2021-06-24,399.42291259765625,425.1000061035156,425.54998779296875,424.6199951171875,424.8900146484375,45110300
2021-06-25,400.8417053222656,426.6099853515625,427.0899963378906,425.54998779296875,425.8999938964844,58129500
2021-06-28,401.6498107910156,427.4700012207031,427.6499938964844,425.8900146484375,427.1700134277344,53159600
2021-06-29,401.86590576171875,427.70001220703125,428.55999755859375,427.1300048828125,427.8800048828125,35970500
2021-06-30,402.2040710449219,428.05999755859375,428.7799987792969,427.17999267578125,427.2099914550781,64827900
2021-07-01,404.4309997558594,430.42999267578125,430.6000061035156,428.79998779296875,428.8699951171875,53441000
2021-07-02,407.5223083496094,433.7200012207031,434.1000061035156,430.5199890136719,431.6700134277344,57697700
2021-07-06,406.7799987792969,432.92999267578125,434.010009765625,430.010009765625,433.7799987792969,68710400
2021-07-07,408.21759033203125,434.4599914550781,434.760009765625,431.510009765625,433.6600036621094,63549500
2021-07-08,404.89141845703125,430.9200134277344,431.7300109863281,427.5199890136719,428.7799987792969,97595200
2021-07-09,409.2135009765625,435.5199890136719,435.8399963378906,430.7099914550781,432.5299987792969,76238600
2021-07-12,410.67926025390625,437.0799865722656,437.3500061035156,434.9700012207031,435.42999267578125,52889600
2021-07-13,409.2793273925781,435.5899963378906,437.8399963378906,435.30999755859375,436.239990234375,52911300
2021-07-14,409.89007568359375,436.239990234375,437.9200134277344,434.9100036621094,437.3999938964844,64130400
2021-07-15,408.49005126953125,434.75,435.5299987792969,432.7200012207031,434.80999755859375,55126400
2021-07-16,405.2860107421875,431.3399963378906,436.05999755859375,430.9200134277344,436.010009765625,75874700
2021-07-19,399.3008117675781,424.9700012207031,431.4100036621094,421.9700012207031,426.19000244140625,147987000
2021-07-20,405.0229187011719,431.05999755859375,432.4200134277344,424.8299865722656,425.67999267578125,99608200
2021-07-21,408.3020935058594,434.54998779296875,434.70001220703125,431.010009765625,432.3399963378906,64724400
2021-07-22,409.15716552734375,435.4599914550781,435.7200012207031,433.69000244140625,434.739990234375,47878500
2021-07-23,413.36663818359375,439.94000244140625,440.29998779296875,436.7900085449219,437.5199890136719,63766600
2021-07-26,414.38140869140625,441.0199890136719,441.0299987792969,439.260009765625,439.30999755859375,43719200
2021-07-27,412.49273681640625,439.010009765625,439.94000244140625,435.989990234375,439.9100036621094,67397100
2021-07-28,412.3236083984375,438.8299865722656,440.29998779296875,437.30999755859375,439.67999267578125,52472400
2021-07-29,414.03369140625,440.6499938964844,441.79998779296875,439.80999755859375,439.82000732421875,47435300
2021-07-30,412.0229797363281,438.510009765625,440.05999755859375,437.7699890136719,437.9100036621094,68951200
2021-08-02,411.1584777832031,437.5899963378906,440.92999267578125,437.2099914550781,440.3399963378906,58783300
2021-08-03,414.5035400390625,441.1499938964844,441.2799987792969,436.1000061035156,438.44000244140625,58053900
2021-08-04,412.464599609375,438.9800109863281,441.1199951171875,438.7300109863281,439.7799987792969,46732200
2021-08-05,415.07659912109375,441.760009765625,441.8500061035156,439.8800048828125,440.2200012207031,38969700
2021-08-06,415.7625732421875,442.489990234375,442.94000244140625,441.79998779296875,442.1000061035156,46930000
2021-08-09,415.4243469238281,442.1300048828125,442.79998779296875,441.30999755859375,442.4599914550781,41222600
2021-08-10,415.9410400390625,442.67999267578125,443.44000244140625,441.8800048828125,442.6099853515625,43339300
2021-08-11,416.974609375,443.7799987792969,443.8800048828125,442.6199951171875,443.82000732421875,44034300
2021-08-12,418.22430419921875,445.1099853515625,445.260009765625,442.6600036621094,443.6199951171875,38909400
2021-08-13,418.98541259765625,445.9200134277344,445.94000244140625,445.07000732421875,445.5899963378906,39470300
2021-08-16,419.9719543457031,446.9700012207031,447.1099853515625,442.8699951171875,444.5299987792969,73740000
2021-08-17,417.21893310546875,444.0400085449219,444.9599914550781,440.8500061035156,444.239990234375,92673900
2021-08-18,412.65252685546875,439.17999267578125,444.6300048828125,438.9200134277344,442.9599914550781,89351900
2021-08-19,413.2914123535156,439.8599853515625,441.1400146484375,436.1199951171875,436.2699890136719,92812200
2021-08-20,416.5799865722656,443.3599853515625,443.7099914550781,439.7099914550781,440.2300109863281,72008700
2021-08-23,420.2444763183594,447.260009765625,448.2300109863281,443.44000244140625,445.1600036621094,54973000
2021-08-24,420.91156005859375,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,38744700
2021-08-25,421.79473876953125,448.9100036621094,449.4599914550781,447.7699890136719,448.1700134277344,40529700
2021-08-26,419.3049011230469,446.260009765625,448.8599853515625,446.1600036621094,448.6099853515625,57829600
2021-08-27,423.0539245605469,450.25,450.6499938964844,447.05999755859375,447.1199951171875,77235100
2021-08-30,424.91424560546875,452.2300109863281,453.07000732421875,450.7099914550781,450.9700012207031,48357400
2021-08-31,424.2846984863281,451.55999755859375,452.489990234375,450.9200134277344,452.1300048828125,59300200
2021-09-01,424.5102233886719,451.79998779296875,453.1099853515625,451.54998779296875,452.55999755859375,48721400
2021-09-02,425.8162536621094,453.19000244140625,454.04998779296875,451.9100036621094,453.32000732421875,42501000
2021-09-03,425.712890625,453.0799865722656,453.6300048828125,451.54998779296875,451.9800109863281,47170500
2021-09-07,424.1907043457031,451.4599914550781,452.80999755859375,450.739990234375,452.7099914550781,51671500
2021-09-08,423.67388916015625,450.9100036621094,451.6700134277344,448.8599853515625,450.8900146484375,56181900
2021-09-09,421.8605041503906,448.9800109863281,452.57000732421875,448.7200012207031,450.70001220703125,57970400
2021-09-10,418.534423828125,445.44000244140625,451.489990234375,445.30999755859375,451.0400085449219,89948200
2021-09-13,419.6054382324219,446.5799865722656,448.9200134277344,444.1099853515625,448.6400146484375,83738600
2021-09-14,417.3411560058594,444.1700134277344,448.3399963378906,443.2200012207031,448.1199951171875,78197100
2021-09-15,420.82696533203125,447.8800048828125,448.4100036621094,443.44000244140625,444.6199951171875,78792200
2021-09-16,420.15985107421875,447.1700134277344,448.3599853515625,444.0199890136719,447.32000732421875,77786700
2021-09-17,416.0671081542969,441.3999938964844,445.3699951171875,441.0199890136719,444.9200134277344,118425000
2021-09-20,409.1294860839844,434.0400085449219,436.55999755859375,428.8599853515625,434.8800048828125,166445500
2021-09-21,408.7430419921875,433.6300048828125,437.9100036621094,433.07000732421875,436.5299987792969,92526100
2021-09-22,412.73016357421875,437.8599853515625,440.0299987792969,433.75,436.04998779296875,102350100
2021-09-23,417.7449035644531,443.17999267578125,444.8900146484375,439.6000061035156,439.8500061035156,76396000
2021-09-24,418.4329833984375,443.9100036621094,444.6700134277344,441.2099914550781,441.44000244140625,62094800
2021-09-27,417.2359924316406,442.6400146484375,444.04998779296875,441.8999938964844,442.80999755859375,61371100
2021-09-28,408.8279113769531,433.7200012207031,440.0400085449219,432.94000244140625,439.69000244140625,130436300
2021-09-29,409.5159912109375,434.45001220703125,437.0400085449219,433.8500061035156,435.19000244140625,82329200
2021-09-30,404.5107421875,429.1400146484375,436.7699890136719,428.7799987792969,436.0199890136719,140506000
2021-10-01,409.3179931640625,434.239990234375,436.0299987792969,427.2300109863281,430.9800109863281,129240100
2021-10-04,404.0394287109375,428.6400146484375,433.9599914550781,426.3599853515625,433.0,128570000
2021-10-05,408.243408203125,433.1000061035156,435.489990234375,429.3900146484375,430.239990234375,90682500
2021-10-06,409.9401550292969,434.8999938964844,435.1199951171875,427.5400085449219,429.2699890136719,113032200
2021-10-07,413.4844055175781,438.6600036621094,441.67999267578125,438.20001220703125,438.3900146484375,72437500
2021-10-08,412.73016357421875,437.8599853515625,439.8900146484375,437.19000244140625,439.4800109863281,74557400
2021-10-11,409.7421569824219,434.69000244140625,440.260009765625,434.6199951171875,437.1600036621094,65233300
2021-10-12,408.7336120605469,433.6199951171875,436.1000061035156,432.7799987792969,435.6700134277344,71181200
2021-10-13,410.20404052734375,435.17999267578125,436.04998779296875,431.5400085449219,434.7099914550781,72974000
2021-10-14,417.10394287109375,442.5,442.6600036621094,438.5799865722656,439.0799865722656,70236800
2021-10-15,420.2805480957031,445.8699951171875,446.260009765625,444.0899963378906,444.75,66260200
2021-10-18,421.5247802734375,447.19000244140625,447.54998779296875,443.2699890136719,443.9700012207031,62213200
2021-10-19,424.7767333984375,450.6400146484375,450.7099914550781,448.2699890136719,448.9200134277344,46996800
2021-10-20,426.4451904296875,452.4100036621094,452.7300109863281,451.010009765625,451.1300048828125,49571600
2021-10-21,427.5574951171875,453.5899963378906,453.8299865722656,451.30999755859375,451.7699890136719,41305400
2021-10-22,427.11444091796875,453.1199951171875,454.6700134277344,451.04998779296875,453.1300048828125,58845100
2021-10-25,429.40496826171875,455.54998779296875,455.8999938964844,452.3900146484375,454.2799987792969,45214500
2021-10-26,429.79144287109375,455.9599914550781,458.489990234375,455.55999755859375,457.20001220703125,56075100
2021-10-27,427.8873596191406,453.94000244140625,457.1600036621094,453.8599853515625,456.45001220703125,72438000
2021-10-28,432.0159912109375,458.32000732421875,458.3999938964844,455.45001220703125,455.4599914550781,51437900
2021-10-29,432.892578125,459.25,459.55999755859375,455.55999755859375,455.8699951171875,70162400
2021-11-01,433.6372375488281,460.0400085449219,460.70001220703125,458.20001220703125,460.29998779296875,48433600
2021-11-02,435.3905029296875,461.8999938964844,462.2300109863281,460.0799865722656,460.2200012207031,48908400
2021-11-03,438.0487060546875,464.7200012207031,465.1499938964844,460.8299865722656,461.29998779296875,52509800
2021-11-04,440.11297607421875,466.9100036621094,467.0,464.989990234375,465.3599853515625,52847100
2021-11-05,441.6400451660156,468.5299987792969,470.6499938964844,466.9200134277344,469.2799987792969,66390600
2021-11-08,442.0170593261719,468.92999267578125,470.2300109863281,468.20001220703125,469.70001220703125,50405200
2021-11-09,440.5559997558594,467.3800048828125,469.57000732421875,465.8800048828125,469.32000732421875,51149100
2021-11-10,437.0118103027344,463.6199951171875,467.3800048828125,462.0400085449219,465.5799865722656,69429700
2021-11-11,437.1531677246094,463.7699890136719,465.2900085449219,463.75,465.2099914550781,34848500
2021-11-12,440.45233154296875,467.2699890136719,467.8599853515625,464.1099853515625,465.1199951171875,53466700
2021-11-15,440.6031188964844,467.42999267578125,468.80999755859375,466.2300109863281,468.6400146484375,46980500
2021-11-16,442.34698486328125,469.2799987792969,470.489990234375,467.07000732421875,467.1499938964844,48857500
2021-11-17,441.2724609375,468.1400146484375,469.19000244140625,467.4800109863281,469.0,47858300
2021-11-18,442.77117919921875,469.7300109863281,470.010009765625,466.3399963378906,469.239990234375,50625600
2021-11-19,441.9794006347656,468.8900146484375,470.94000244140625,468.5,469.6099853515625,57315600
2021-11-22,440.7351989746094,467.57000732421875,473.5400085449219,467.3500061035156,470.8900146484375,72762000
2021-11-23,441.3195495605469,468.19000244140625,469.1000061035156,464.45001220703125,467.2200012207031,73206500
2021-11-24,442.497802734375,469.44000244140625,469.57000732421875,465.19000244140625,466.05999755859375,61858800
2021-11-26,432.62872314453125,458.9700012207031,463.8999938964844,457.7699890136719,462.3399963378906,112669600
2021-11-29,437.93560791015625,464.6000061035156,466.55999755859375,461.7300109863281,464.07000732421875,86268800
2021-11-30,429.4144592285156,455.55999755859375,464.0299987792969,455.29998779296875,462.0,148559600
2021-12-01,424.6448669433594,450.5,464.6700134277344,450.2900085449219,461.6400146484375,131939200
2021-12-02,431.1487731933594,457.3999938964844,459.07000732421875,450.30999755859375,450.7300109863281,127637800
2021-12-03,427.39727783203125,453.4200134277344,460.29998779296875,448.9200134277344,459.1700134277344,137331600
2021-12-06,432.4591064453125,458.7900085449219,460.7900085449219,453.55999755859375,456.1300048828125,98977500
2021-12-07,441.4044189453125,468.2799987792969,468.8800048828125,458.6499938964844,464.4100036621094,95484700
2021-12-08,442.5731506347656,469.5199890136719,470.0,466.8299865722656,468.70001220703125,72238800
2021-12-09,439.5851135253906,466.3500061035156,469.6300048828125,466.1400146484375,468.1499938964844,61272600
2021-12-10,443.7231140136719,470.739990234375,470.8999938964844,466.510009765625,469.2300109863281,77159800
2021-12-13,439.7925109863281,466.57000732421875,470.55999755859375,466.2699890136719,470.19000244140625,87724700
2021-12-14,436.7666931152344,463.3599853515625,465.739990234375,460.25,463.0899963378906,97264100
2021-12-15,443.59124755859375,470.6000061035156,470.8599853515625,460.739990234375,463.4200134277344,116899300
2021-12-16,439.6794738769531,466.45001220703125,472.8699951171875,464.79998779296875,472.57000732421875,116568600
2021-12-17,434.99993896484375,459.8699951171875,464.739990234375,458.05999755859375,461.54998779296875,135511600
2021-12-20,430.3743591308594,454.9800109863281,455.3999938964844,451.1400146484375,454.4800109863281,107134800
2021-12-21,438.0174865722656,463.05999755859375,463.2099914550781,456.30999755859375,458.6099853515625,69806300
2021-12-22,442.3970031738281,467.69000244140625,467.80999755859375,462.5799865722656,462.7900085449219,58890200
2021-12-23,445.1496887207031,470.6000061035156,472.19000244140625,468.6400146484375,468.75,56439700
2021-12-27,451.4494934082031,477.260009765625,477.30999755859375,472.010009765625,472.05999755859375,56808600
2021-12-28,451.0805358886719,476.8699951171875,478.80999755859375,476.05999755859375,477.7200012207031,47274600
2021-12-29,451.6575622558594,477.4800109863281,478.55999755859375,475.9200134277344,476.9800109863281,54503000
2021-12-30,450.40899658203125,476.1600036621094,479.0,475.6700134277344,477.92999267578125,55329000
2021-12-31,449.27392578125,474.9599914550781,476.8599853515625,474.6700134277344,475.6400146484375,65237400
2022-01-03,451.8751525878906,477.7099914550781,477.8500061035156,473.8500061035156,476.29998779296875,72668200
2022-01-04,451.7238464355469,477.54998779296875,479.9800109863281,475.5799865722656,479.2200012207031,71178700
2022-01-05,443.0497741699219,468.3800048828125,477.9800109863281,468.2799987792969,477.1600036621094,104538900
2022-01-06,442.6335144042969,467.94000244140625,470.82000732421875,465.42999267578125,467.8900146484375,86858900
2022-01-07,440.88360595703125,466.0899963378906,469.20001220703125,464.6499938964844,467.95001220703125,85111600
2022-01-10,440.3349304199219,465.510009765625,465.739990234375,456.6000061035156,462.70001220703125,119362000
2022-01-11,444.345703125,469.75,469.8500061035156,462.04998779296875,465.2300109863281,74303100
2022-01-12,445.5469055175781,471.0199890136719,473.20001220703125,468.94000244140625,471.5899963378906,67605400
2022-01-13,439.40789794921875,464.5299987792969,472.8800048828125,463.44000244140625,472.19000244140625,91173100
2022-01-14,439.5876770019531,464.7200012207031,465.0899963378906,459.8999938964844,461.19000244140625,95890900
2022-01-18,431.802734375,456.489990234375,459.9599914550781,455.30999755859375,459.739990234375,109709100
2022-01-19,427.3190612792969,451.75,459.6099853515625,451.4599914550781,458.1300048828125,109357600
2022-01-20,422.5894775390625,446.75,458.739990234375,444.5,453.75,122379700
2022-01-21,414.2937927246094,437.9800109863281,448.05999755859375,437.95001220703125,445.55999755859375,202271200
2022-01-24,416.05316162109375,439.8399963378906,440.3800048828125,420.760009765625,432.0299987792969,251783900
2022-01-25,410.9736328125,434.4700012207031,439.7200012207031,427.1499938964844,433.05999755859375,167997300
2022-01-26,409.9426574707031,433.3800048828125,444.0400085449219,428.8599853515625,440.7200012207031,186391100
2022-01-27,407.91827392578125,431.239990234375,441.5899963378906,429.45001220703125,438.260009765625,149878300
2022-01-28,418.0491027832031,441.95001220703125,442.0,427.82000732421875,432.67999267578125,164457400
2022-01-31,425.57861328125,449.9100036621094,450.2799987792969,439.80999755859375,441.239990234375,152251400
2022-02-01,428.4541931152344,452.95001220703125,453.6300048828125,446.94000244140625,450.67999267578125,123155400
2022-02-02,432.6161804199219,457.3500061035156,458.1199951171875,453.04998779296875,455.5,117361000
2022-02-03,422.4476013183594,446.6000061035156,452.9700012207031,445.7099914550781,450.95001220703125,118024400
2022-02-04,424.43402099609375,448.70001220703125,452.7799987792969,443.8299865722656,446.3500061035156,118454400
2022-02-07,423.0718994140625,447.260009765625,450.989990234375,445.8500061035156,449.510009765625,84472900
2022-02-08,426.5528869628906,450.94000244140625,451.9200134277344,445.2200012207031,446.7300109863281,81012000
2022-02-09,432.7959289550781,457.5400085449219,457.8800048828125,455.010009765625,455.2200012207031,92589900
2022-02-10,425.0204772949219,449.32000732421875,457.7099914550781,447.20001220703125,451.3399963378906,140103700
2022-02-11,416.63958740234375,440.4599914550781,451.6099853515625,438.94000244140625,449.4100036621094,153214600
2022-02-14,415.27752685546875,439.0199890136719,441.6000061035156,435.3399963378906,439.9200134277344,123006300
2022-02-15,421.9746398925781,446.1000061035156,446.2799987792969,443.17999267578125,443.7300109863281,88482700
2022-02-16,422.4476013183594,446.6000061035156,448.05999755859375,441.94000244140625,443.92999267578125,84863600
2022-02-17,413.4234924316406,437.05999755859375,446.57000732421875,436.4200134277344,443.2200012207031,102259100
2022-02-18,410.74658203125,434.2300109863281,438.6600036621094,431.82000732421875,437.3299865722656,132642900
2022-02-22,406.338623046875,429.57000732421875,435.5,425.8599853515625,431.8900146484375,124391800
2022-02-23,399.1307373046875,421.95001220703125,433.260009765625,421.3500061035156,432.6600036621094,132578000
2022-02-24,405.13726806640625,428.29998779296875,428.760009765625,410.6400146484375,411.0199890136719,213942900
2022-02-25,414.0761413574219,437.75,437.8399963378906,427.8599853515625,429.6099853515625,121804500
2022-02-28,413.01678466796875,436.6300048828125,438.20001220703125,430.70001220703125,432.0299987792969,145615000
2022-03-01,406.72650146484375,429.9800109863281,437.1700134277344,427.1099853515625,435.0400085449219,137785900
2022-03-02,414.2086486816406,437.8900146484375,439.7200012207031,431.57000732421875,432.3699951171875,117726500
2022-03-03,412.14654541015625,435.7099914550781,441.1099853515625,433.79998779296875,440.4700012207031,105501700
2022-03-04,408.79803466796875,432.1700134277344,433.3699951171875,427.8800048828125,431.75,113978200
2022-03-07,396.74700927734375,419.42999267578125,432.29998779296875,419.3599853515625,431.54998779296875,137896600
2022-03-08,393.73895263671875,416.25,427.2099914550781,415.1199951171875,419.6199951171875,164772700
2022-03-09,404.29547119140625,427.4100036621094,429.510009765625,422.82000732421875,425.1400146484375,116990800
2022-03-10,402.4698181152344,425.4800109863281,426.42999267578125,420.44000244140625,422.5199890136719,93972700
2022-03-11,397.3523864746094,420.07000732421875,428.7699890136719,419.5299987792969,428.1199951171875,95636300
2022-03-14,394.4483642578125,417.0,424.54998779296875,415.7900085449219,420.8900146484375,95729200
2022-03-15,403.12249755859375,426.1700134277344,426.8399963378906,418.4200134277344,419.7699890136719,106219100
2022-03-16,412.06146240234375,435.6199951171875,435.67999267578125,424.79998779296875,429.8900146484375,144954800
2022-03-17,417.2166748046875,441.07000732421875,441.07000732421875,433.19000244140625,433.5899963378906,102676900
2022-03-18,421.786376953125,444.5199890136719,444.8599853515625,437.2200012207031,438.0,106345500
2022-03-21,421.66302490234375,444.3900146484375,446.4599914550781,440.67999267578125,444.3399963378906,88349800
2022-03-22,426.5970764160156,449.5899963378906,450.5799865722656,445.8599853515625,445.8599853515625,74650400
2022-03-23,421.1031188964844,443.79998779296875,448.489990234375,443.7099914550781,446.9100036621094,79426100
2022-03-24,427.4510803222656,450.489990234375,450.5,444.760009765625,445.94000244140625,64736900
2022-03-25,429.5385437011719,452.69000244140625,452.9800109863281,448.42999267578125,451.1600036621094,77101300
2022-03-28,432.5938720703125,455.9100036621094,455.9100036621094,450.05999755859375,452.05999755859375,68529800
2022-03-29,437.9454040527344,461.54998779296875,462.07000732421875,457.17999267578125,460.0199890136719,86581500
2022-03-30,435.2411804199219,458.70001220703125,461.20001220703125,456.4700012207031,460.3399963378906,79666900
2022-03-31,428.5422668457031,451.6400146484375,458.760009765625,451.1600036621094,457.8900146484375,121699900
2022-04-01,429.7567138671875,452.9200134277344,453.4599914550781,449.1400146484375,453.30999755859375,89048800
2022-04-04,433.4383239746094,456.79998779296875,456.9100036621094,452.260009765625,453.1300048828125,59601000
2022-04-05,427.96343994140625,451.0299987792969,457.8299865722656,449.82000732421875,455.2200012207031,74214500
2022-04-06,423.68408203125,446.5199890136719,448.92999267578125,443.4700012207031,446.8900146484375,106898000
2022-04-07,425.8189697265625,448.7699890136719,450.69000244140625,443.5299987792969,445.5899963378906,78097200
2022-04-08,424.68035888671875,447.57000732421875,450.6300048828125,445.94000244140625,447.9700012207031,79272700
2022-04-11,417.421630859375,439.9200134277344,445.0,439.3900146484375,444.1099853515625,89770500
2022-04-12,415.8749694824219,438.2900085449219,445.75,436.6499938964844,443.0799865722656,84363600
2022-04-13,420.6383056640625,443.30999755859375,444.1099853515625,437.8399963378906,438.0299987792969,74070400
2022-04-14,415.4005126953125,437.7900085449219,444.7300109863281,437.67999267578125,443.54998779296875,97869500
2022-04-18,415.5713806152344,437.9700012207031,439.75,435.6099853515625,436.80999755859375,66002500
2022-04-19,422.27978515625,445.0400085449219,445.79998779296875,437.67999267578125,437.8599853515625,77821000
2022-04-20,421.966552734375,444.7099914550781,447.57000732421875,443.4800109863281,446.9200134277344,65224400
2022-04-21,415.65673828125,438.05999755859375,450.010009765625,437.1000061035156,448.5400085449219,85417300
2022-04-22,404.25146484375,426.0400085449219,438.0799865722656,425.44000244140625,436.9100036621094,132471800
2022-04-25,406.59515380859375,428.510009765625,428.69000244140625,418.8399963378906,423.6700134277344,119647700
2022-04-26,394.81982421875,416.1000061035156,426.0400085449219,416.07000732421875,425.8299865722656,103996300
2022-04-27,395.929931640625,417.2699890136719,422.9200134277344,415.010009765625,417.239990234375,122030000
2022-04-28,405.93096923828125,427.80999755859375,429.6400146484375,417.6000061035156,422.2900085449219,105449100
2022-04-29,390.9295349121094,412.0,425.8699951171875,411.2099914550781,423.5899963378906,145491100
2022-05-02,393.28265380859375,414.4800109863281,415.9200134277344,405.0199890136719,412.07000732421875,158312500
